zona,fase,componente,estatus_vinculacion,combustible,modelo,codigo_bus,fecha_vinculacion,accesible,edad,matricula,descripcion_estado_vinculacion,descripcion_nivel_emision,descripcion_tipo
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2182,10/04/2014,NO ACCESIBLE,10.0,WEW650,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2183,10/04/2014,NO ACCESIBLE,10.0,WEW648,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2184,10/04/2014,NO ACCESIBLE,10.0,WEW649,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2185,10/04/2014,NO ACCESIBLE,10.0,WEW653,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2186,10/04/2014,NO ACCESIBLE,10.0,WEW654,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2187,21/04/2014,NO ACCESIBLE,10.0,WEW652,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2188,2/07/2014,NO ACCESIBLE,10.0,WEW655,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2189,21/04/2014,NO ACCESIBLE,10.0,WEW651,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2190,21/04/2014,NO ACCESIBLE,10.0,WEW658,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2191,29/04/2014,NO ACCESIBLE,10.0,WEW659,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2193,22/04/2014,NO ACCESIBLE,10.0,WEW656,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2194,29/04/2014,NO ACCESIBLE,10.0,WEW662,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2196,10/04/2014,NO ACCESIBLE,10.0,WEW663,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2197,10/04/2014,NO ACCESIBLE,10.0,WEW664,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2198,18/06/2014,NO ACCESIBLE,10.0,WEW657,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2014,Z10-2199,10/04/2014,NO ACCESIBLE,10.0,WEW613,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2200,21/04/2014,NO ACCESIBLE,10.0,WEW641,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2014,Z10-2201,20/03/2014,NO ACCESIBLE,10.0,WEW597,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2014,Z10-2202,20/03/2014,NO ACCESIBLE,10.0,WEW596,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2014,Z10-2203,25/08/2014,NO ACCESIBLE,10.0,WEW595,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2014,Z10-2204,20/03/2014,NO ACCESIBLE,10.0,WEW592,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2014,Z10-2205,26/03/2014,NO ACCESIBLE,10.0,WEW589,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2014,Z10-2206,20/03/2014,NO ACCESIBLE,10.0,WEW607,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2014,Z10-2207,20/03/2014,NO ACCESIBLE,10.0,WEW601,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2014,Z10-2208,22/07/2014,NO ACCESIBLE,10.0,WEW603,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2014,Z10-2209,20/03/2014,NO ACCESIBLE,10.0,WEW604,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2014,Z10-2210,20/03/2014,NO ACCESIBLE,10.0,WEW606,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2211,30/04/2014,NO ACCESIBLE,10.0,WGG350,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2212,30/04/2014,NO ACCESIBLE,10.0,WGG349,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2213,30/04/2014,NO ACCESIBLE,10.0,WGG331,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2214,27/05/2014,NO ACCESIBLE,10.0,WGG347,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2215,30/04/2014,NO ACCESIBLE,10.0,WGG344,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2216,29/04/2014,NO ACCESIBLE,10.0,WGG343,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2217,21/05/2014,NO ACCESIBLE,10.0,WGG363,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2219,29/04/2014,NO ACCESIBLE,10.0,WGG368,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2220,13/06/2014,NO ACCESIBLE,10.0,WGG348,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2221,25/07/2014,NO ACCESIBLE,10.0,WGG369,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2222,29/04/2014,NO ACCESIBLE,10.0,WGG375,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2223,30/04/2014,NO ACCESIBLE,10.0,WGG341,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2224,29/04/2014,NO ACCESIBLE,10.0,WGG345,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2225,22/07/2014,NO ACCESIBLE,10.0,WGG354,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2226,13/06/2014,NO ACCESIBLE,10.0,WGG346,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2227,4/08/2014,NO ACCESIBLE,10.0,WGG374,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2228,30/04/2014,NO ACCESIBLE,10.0,WGG342,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2229,30/04/2014,NO ACCESIBLE,10.0,WGG336,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2230,30/04/2014,NO ACCESIBLE,10.0,WGG339,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2231,31/07/2014,NO ACCESIBLE,10.0,WGG337,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2232,14/05/2014,NO ACCESIBLE,10.0,WGG340,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2234,19/06/2014,NO ACCESIBLE,10.0,WGG367,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2235,14/05/2014,NO ACCESIBLE,10.0,WGG332,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2236,21/05/2014,NO ACCESIBLE,10.0,WGG334,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2237,21/05/2014,NO ACCESIBLE,10.0,WGG333,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2238,13/06/2014,NO ACCESIBLE,10.0,WGG355,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2239,14/05/2014,NO ACCESIBLE,10.0,WGG356,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2240,25/07/2014,NO ACCESIBLE,10.0,WGG357,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2241,21/05/2014,NO ACCESIBLE,10.0,WGG373,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2242,30/04/2014,NO ACCESIBLE,10.0,WGG335,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2243,29/04/2014,NO ACCESIBLE,10.0,WGG358,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2244,13/06/2014,NO ACCESIBLE,10.0,WGG351,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2245,30/04/2014,NO ACCESIBLE,10.0,WGG352,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2246,4/08/2014,NO ACCESIBLE,10.0,WGG370,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2247,29/04/2014,NO ACCESIBLE,10.0,WGG371,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2248,19/06/2014,NO ACCESIBLE,10.0,WGG372,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2249,14/05/2014,NO ACCESIBLE,10.0,WGG365,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2250,13/06/2014,NO ACCESIBLE,10.0,WGG362,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2251,13/06/2014,NO ACCESIBLE,10.0,WGG364,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2252,27/05/2014,NO ACCESIBLE,10.0,WGG359,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2253,13/06/2014,NO ACCESIBLE,10.0,WGG353,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2254,19/06/2014,NO ACCESIBLE,10.0,WGG360,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2255,13/06/2014,NO ACCESIBLE,10.0,WGG361,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2256,14/05/2014,NO ACCESIBLE,10.0,WGG366,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2257,7/07/2014,NO ACCESIBLE,10.0,WGG612,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2258,19/06/2014,NO ACCESIBLE,10.0,WGG613,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2259,7/07/2014,NO ACCESIBLE,10.0,WGG614,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2260,5/06/2014,NO ACCESIBLE,10.0,WGG615,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2261,5/06/2014,NO ACCESIBLE,10.0,WGG616,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2262,2/07/2014,NO ACCESIBLE,10.0,WGG617,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2263,13/06/2014,NO ACCESIBLE,10.0,WGG618,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2264,25/07/2014,NO ACCESIBLE,10.0,WGG619,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2265,22/07/2014,NO ACCESIBLE,10.0,WGG620,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2266,5/06/2014,NO ACCESIBLE,10.0,WGG621,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2267,5/06/2014,NO ACCESIBLE,10.0,WGG622,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2268,13/06/2014,NO ACCESIBLE,10.0,WGG623,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2269,25/07/2014,NO ACCESIBLE,10.0,WGG624,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2270,19/06/2014,NO ACCESIBLE,10.0,WGG625,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2271,13/06/2014,NO ACCESIBLE,10.0,WGG626,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2272,2/07/2014,NO ACCESIBLE,10.0,WGG627,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2273,5/06/2014,NO ACCESIBLE,10.0,WGG628,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2274,13/06/2014,NO ACCESIBLE,10.0,WGG629,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2275,13/06/2014,NO ACCESIBLE,10.0,WGG630,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2276,25/06/2014,NO ACCESIBLE,10.0,WGG377,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2277,4/08/2014,NO ACCESIBLE,10.0,WGG378,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2278,22/07/2014,NO ACCESIBLE,10.0,WGG379,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-2279,4/08/2014,NO ACCESIBLE,10.0,WGG380,Vinculado,EURO IV,BUS (40)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4273,27/05/2014,NO ACCESIBLE,10.0,WGG401,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4274,30/08/2014,NO ACCESIBLE,10.0,WGG402,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4275,16/05/2014,NO ACCESIBLE,10.0,WGG403,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4276,16/05/2014,NO ACCESIBLE,10.0,WGG404,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4277,2/07/2014,NO ACCESIBLE,10.0,WGG405,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4278,16/05/2014,NO ACCESIBLE,10.0,WGG406,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4279,29/04/2014,NO ACCESIBLE,10.0,WGG407,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4280,29/04/2014,NO ACCESIBLE,10.0,WGG408,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4281,29/04/2014,NO ACCESIBLE,10.0,WGG409,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4282,29/04/2014,NO ACCESIBLE,10.0,WGG410,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4284,16/05/2014,NO ACCESIBLE,10.0,WGG411,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4285,27/05/2014,NO ACCESIBLE,10.0,WGG412,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4286,16/05/2014,NO ACCESIBLE,10.0,WGG413,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4287,16/05/2014,NO ACCESIBLE,10.0,WGG414,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4288,18/06/2014,NO ACCESIBLE,10.0,WGG415,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4289,16/05/2014,NO ACCESIBLE,10.0,WGG416,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4290,5/06/2014,NO ACCESIBLE,10.0,WGG488,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4292,5/06/2014,NO ACCESIBLE,10.0,WGG490,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4293,21/05/2014,NO ACCESIBLE,10.0,WGG491,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4294,5/06/2014,NO ACCESIBLE,10.0,WGG492,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4295,19/06/2014,NO ACCESIBLE,10.0,WGG493,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4296,5/06/2014,NO ACCESIBLE,10.0,WGG494,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4297,21/05/2014,NO ACCESIBLE,10.0,WGG495,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4299,21/05/2014,NO ACCESIBLE,10.0,WGG497,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4300,21/05/2014,NO ACCESIBLE,10.0,WGG498,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4301,27/05/2014,NO ACCESIBLE,10.0,WGG499,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4302,2/07/2014,NO ACCESIBLE,10.0,WGG500,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4303,13/06/2014,NO ACCESIBLE,10.0,WGG501,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4304,21/05/2014,NO ACCESIBLE,10.0,WGG502,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4306,29/04/2014,NO ACCESIBLE,10.0,WGG504,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4308,13/06/2014,NO ACCESIBLE,10.0,WGG506,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4309,5/06/2014,NO ACCESIBLE,10.0,WGG507,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4310,27/05/2014,NO ACCESIBLE,10.0,WGG508,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4311,27/05/2014,NO ACCESIBLE,10.0,WGG509,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4312,5/06/2014,NO ACCESIBLE,10.0,WGG510,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4313,27/05/2014,NO ACCESIBLE,10.0,WGG511,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4314,29/04/2014,NO ACCESIBLE,10.0,WGG512,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4315,29/04/2014,NO ACCESIBLE,10.0,WGG513,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4316,21/05/2014,NO ACCESIBLE,10.0,WGG514,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4317,14/05/2014,NO ACCESIBLE,10.0,WGG515,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4318,14/05/2014,NO ACCESIBLE,10.0,WGG516,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4319,27/05/2014,NO ACCESIBLE,10.0,WGG517,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4320,21/05/2014,NO ACCESIBLE,10.0,WGG518,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4321,16/05/2014,NO ACCESIBLE,10.0,WGG519,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4322,29/04/2014,NO ACCESIBLE,10.0,WGG520,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4323,29/04/2014,NO ACCESIBLE,10.0,WGG521,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4325,25/07/2014,NO ACCESIBLE,10.0,WGG523,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4326,30/05/2014,NO ACCESIBLE,10.0,WGG524,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4327,7/07/2014,NO ACCESIBLE,10.0,WGG525,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4329,16/05/2014,NO ACCESIBLE,10.0,WGG527,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4330,16/05/2014,NO ACCESIBLE,10.0,WGG528,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4332,27/05/2014,NO ACCESIBLE,10.0,WGG530,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4333,16/05/2014,NO ACCESIBLE,10.0,WGG531,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4334,22/07/2014,NO ACCESIBLE,10.0,WGG532,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4335,16/05/2014,NO ACCESIBLE,10.0,WGG533,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4336,16/05/2014,NO ACCESIBLE,10.0,WGG534,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4338,16/05/2014,NO ACCESIBLE,10.0,WGG536,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4339,27/05/2014,NO ACCESIBLE,10.0,WGG537,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4340,21/05/2014,NO ACCESIBLE,10.0,WGG538,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4341,21/05/2014,NO ACCESIBLE,10.0,WGG539,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4342,7/07/2014,NO ACCESIBLE,10.0,WGG540,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4343,13/06/2014,NO ACCESIBLE,10.0,WGG541,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4344,21/05/2014,NO ACCESIBLE,10.0,WGG542,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4345,21/05/2014,NO ACCESIBLE,10.0,WGG543,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4347,21/05/2014,NO ACCESIBLE,10.0,WGG545,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4348,1/08/2014,NO ACCESIBLE,10.0,WGG546,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4350,13/06/2014,NO ACCESIBLE,10.0,WGG548,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4351,13/06/2014,NO ACCESIBLE,10.0,WGG549,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4352,1/07/2014,NO ACCESIBLE,10.0,WGG550,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4353,5/06/2014,NO ACCESIBLE,10.0,WGG551,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4354,5/06/2014,NO ACCESIBLE,10.0,WGG552,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4355,21/05/2014,NO ACCESIBLE,10.0,WGG553,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4356,5/06/2014,NO ACCESIBLE,10.0,WGG554,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4357,29/04/2014,NO ACCESIBLE,10.0,WGG555,Vinculado,EURO IV,BUS (50)
Usaquén,Fase III,Zonal,Referente,DIESEL,2015,Z10-4358,18/06/2014,NO ACCESIBLE,10.0,WGG556,Vinculado,EURO IV,BUS (50)
